,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,weight,height,weight_per_height,hit_way,pos,country,starting_salary_list
535,67,김태균,2017,한화,0.34,94,356,51,121,22,0,17,194,76,0,0,43,4,56,13,0.545,0.413,1,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.958,110.0,185.0,0.5945945945945946,우타,내야수,korea,16000
536,67,김태균,2018,한화,0.315,73,254,25,80,11,0,10,121,34,0,1,13,4,56,7,0.476,0.358,2,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.8340000000000001,110.0,185.0,0.5945945945945946,우타,내야수,korea,16000
537,68,김태연,2017,한화,0.048,12,21,1,1,0,0,1,4,2,0,0,1,0,11,0,0.19,0.091,2,178cm/99kg,1997년 06월 10일,내야수(우투우타),청주초-덕수중-야탑고,5000만원,0.281,99.0,178.0,0.5561797752808989,우타,내야수,korea,5000
538,68,김태연,2018,한화,0.192,24,26,7,5,1,0,0,6,2,0,1,3,0,8,0,0.231,0.276,2,178cm/99kg,1997년 06월 10일,내야수(우투우타),청주초-덕수중-야탑고,5000만원,0.507,99.0,178.0,0.5561797752808989,우타,내야수,korea,5000
539,69,김태완,2006,한화,0.5,4,4,0,2,0,0,0,2,3,0,0,0,0,1,0,0.5,0.5,0,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,1.0,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
540,69,김태완,2007,한화,0.245,61,94,11,23,5,0,4,40,12,0,0,9,2,22,3,0.426,0.324,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.75,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
541,69,김태완,2008,한화,0.266,124,383,44,102,16,0,23,187,73,0,1,50,11,78,9,0.488,0.362,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.85,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
542,69,김태완,2009,한화,0.289,112,360,62,104,17,2,23,194,68,1,1,72,11,89,6,0.539,0.419,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.958,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
543,69,김태완,2010,한화,0.265,116,370,62,98,13,0,15,156,62,7,6,86,13,99,9,0.422,0.418,2,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.84,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
544,69,김태완,2013,한화,0.229,93,279,24,64,13,0,3,86,23,1,2,33,7,78,8,0.308,0.324,4,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.632,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
545,69,김태완,2014,한화,0.258,89,186,26,48,8,0,7,77,39,0,0,24,3,51,10,0.414,0.35,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.764,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
546,69,김태완,2015,한화,0.239,22,46,5,11,2,0,0,13,3,0,0,2,2,16,1,0.283,0.3,0,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.583,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
547,69,김태완,2016,한화,0.35,24,20,3,7,1,1,0,10,0,0,0,3,1,8,0,0.5,0.458,0,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.958,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
548,69,김태완,2017,넥센,0.311,46,90,14,28,5,0,4,45,7,0,0,9,1,24,2,0.5,0.38,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.88,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
549,69,김태완,2018,넥센,0.197,29,66,5,13,2,0,1,18,5,0,0,5,2,25,4,0.273,0.27,0,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.5429999999999999,105.0,189.0,0.5555555555555556,우타,내야수,korea,11000
550,70,김태진,2015,NC,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,170cm/75kg,1995년 10월 07일,내야수(우투좌타),수유초-신일중-신일고-NC-경찰,8000만원,0.0,75.0,170.0,0.4411764705882353,좌타,내야수,korea,8000
551,70,김태진,2016,NC,0.5,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,170cm/75kg,1995년 10월 07일,내야수(우투좌타),수유초-신일중-신일고-NC-경찰,8000만원,1.0,75.0,170.0,0.4411764705882353,좌타,내야수,korea,8000
552,70,김태진,2018,NC,0.355,20,31,5,11,0,0,1,14,3,1,2,3,0,5,0,0.452,0.412,3,170cm/75kg,1995년 10월 07일,내야수(우투좌타),수유초-신일중-신일고-NC-경찰,8000만원,0.8640000000000001,75.0,170.0,0.4411764705882353,좌타,내야수,korea,8000
553,71,김하성,2014,넥센,0.188,60,48,17,9,2,1,2,19,7,4,3,8,0,13,2,0.396,0.298,1,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.6940000000000001,76.0,175.0,0.4342857142857143,우타,내야수,korea,10000
554,71,김하성,2015,넥센,0.29,140,511,89,148,35,5,19,250,73,22,4,56,5,115,10,0.489,0.362,21,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.851,76.0,175.0,0.4342857142857143,우타,내야수,korea,10000
555,71,김하성,2016,넥센,0.281,144,526,92,148,29,7,20,251,84,28,15,60,6,80,7,0.477,0.358,21,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.835,76.0,175.0,0.4342857142857143,우타,내야수,korea,10000
556,71,김하성,2017,넥센,0.302,141,526,90,159,36,3,23,270,114,16,8,58,8,65,8,0.513,0.376,18,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.889,76.0,175.0,0.4342857142857143,우타,내야수,korea,10000
557,71,김하성,2018,넥센,0.288,129,511,95,147,27,4,20,242,84,8,2,54,5,81,16,0.474,0.358,13,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.8320000000000001,76.0,175.0,0.4342857142857143,우타,내야수,korea,10000
558,72,김헌곤,2011,삼성,0.083,11,12,0,1,0,0,0,1,0,0,0,0,0,6,0,0.083,0.083,0,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.166,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
559,72,김헌곤,2012,삼성,0.111,10,18,1,2,1,0,0,3,3,0,0,0,0,3,0,0.1669999999999999,0.111,0,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.278,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
560,72,김헌곤,2013,삼성,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.0,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
561,72,김헌곤,2014,삼성,0.26,76,123,17,32,5,3,3,52,20,2,2,13,6,20,1,0.423,0.359,1,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.782,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
562,72,김헌곤,2017,삼성,0.264,123,356,51,94,13,2,9,138,47,11,2,29,8,45,11,0.388,0.331,2,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.7190000000000001,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
563,72,김헌곤,2018,삼성,0.3,141,513,77,154,26,2,11,217,71,22,9,54,10,70,13,0.423,0.375,0,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.7979999999999999,81.0,174.0,0.46551724137931033,우타,외야수,korea,7000
564,73,김현수,2006,두산,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.0,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
565,73,김현수,2007,두산,0.273,99,319,33,87,19,3,5,127,32,5,2,26,5,46,12,0.398,0.335,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.7330000000000001,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
566,73,김현수,2008,두산,0.357,126,470,83,168,34,5,9,239,89,13,8,80,5,40,12,0.509,0.454,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.963,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
567,73,김현수,2009,두산,0.357,133,482,97,172,31,6,23,284,104,6,6,80,4,59,7,0.589,0.448,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,1.037,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
568,73,김현수,2010,두산,0.317,132,473,88,150,29,0,24,251,89,4,8,78,6,64,9,0.531,0.414,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.945,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
569,73,김현수,2011,두산,0.301,130,475,71,143,25,2,13,211,91,5,3,71,6,63,15,0.444,0.392,7,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.8360000000000001,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
570,73,김현수,2012,두산,0.291,122,437,47,127,17,1,7,167,65,6,3,46,3,50,9,0.382,0.358,4,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.74,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
571,73,김현수,2013,두산,0.302,122,434,63,131,23,1,16,204,90,2,4,62,2,71,6,0.47,0.382,2,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.852,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
572,73,김현수,2014,두산,0.322,125,463,75,149,26,0,17,226,90,2,0,53,7,45,10,0.488,0.396,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.884,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
573,73,김현수,2015,두산,0.326,141,512,103,167,26,0,28,277,121,11,5,101,8,63,13,0.541,0.438,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.979,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
574,73,김현수,2018,LG,0.362,117,453,95,164,39,2,20,267,101,1,3,47,1,61,9,0.589,0.415,5,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,1.004,100.0,188.0,0.5319148936170213,좌타,외야수,korea,
575,74,김형준,2018,NC,0.16,60,81,6,13,1,0,0,14,2,0,0,7,1,32,3,0.173,0.236,5,187cm/98kg,1999년 11월 02일,포수(우투우타),가동초-세광중-세광고,15000만원,0.409,98.0,187.0,0.5240641711229946,우타,포수,korea,15000
576,75,김혜성,2017,넥센,0.188,16,16,1,3,2,0,0,5,2,0,0,1,0,6,0,0.313,0.235,1,179cm/78kg,1999년 01월 27일,내야수(우투좌타),문촌초(고양시리틀)-동산중-동산고,13000만원,0.5479999999999999,78.0,179.0,0.43575418994413406,좌타,내야수,korea,13000
577,75,김혜성,2018,넥센,0.27,136,430,79,116,15,6,5,158,45,31,6,33,5,119,6,0.3670000000000001,0.328,16,179cm/78kg,1999년 01월 27일,내야수(우투좌타),문촌초(고양시리틀)-동산중-동산고,13000만원,0.6950000000000001,78.0,179.0,0.43575418994413406,좌타,내야수,korea,13000
578,76,김회성,2009,한화,0.143,20,28,3,4,2,0,0,6,1,0,0,1,3,12,2,0.214,0.25,1,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.4639999999999999,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
579,76,김회성,2010,한화,0.0,11,17,0,0,0,0,0,0,0,0,0,2,0,7,1,0.0,0.105,1,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.105,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
580,76,김회성,2011,한화,0.143,37,49,5,7,3,0,2,16,6,0,0,5,3,19,2,0.327,0.259,0,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.5860000000000001,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
581,76,김회성,2014,한화,0.236,59,140,21,33,8,1,6,61,18,0,0,14,4,45,4,0.436,0.321,4,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.757,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
582,76,김회성,2015,한화,0.209,83,225,36,47,10,2,16,109,35,2,4,28,10,58,4,0.484,0.321,7,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.8049999999999999,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
583,76,김회성,2016,한화,0.2,28,45,12,9,0,0,1,12,8,0,0,9,2,17,1,0.267,0.345,1,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.612,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
584,76,김회성,2017,한화,0.235,54,85,10,20,4,0,3,33,13,0,0,13,2,24,3,0.388,0.343,1,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.7310000000000001,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
585,76,김회성,2018,한화,0.259,58,85,15,22,5,0,4,39,17,1,0,11,3,26,3,0.459,0.364,0,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.823,92.0,190.0,0.4842105263157895,우타,내야수,korea,10000
586,77,나경민,2016,롯데,0.232,35,56,13,13,2,0,0,15,3,3,3,8,0,18,0,0.268,0.3229999999999999,1,177cm/80kg,1991년 12월 12일,외야수(좌투좌타),둔촌초-잠신중-덕수고,,0.591,80.0,177.0,0.4519774011299435,좌타,외야수,korea,
587,77,나경민,2017,롯데,0.256,97,117,37,30,5,2,1,42,11,20,3,7,2,37,1,0.359,0.307,0,177cm/80kg,1991년 12월 12일,외야수(좌투좌타),둔촌초-잠신중-덕수고,,0.6659999999999999,80.0,177.0,0.4519774011299435,좌타,외야수,korea,
588,77,나경민,2018,롯데,0.263,87,57,23,15,2,0,0,17,1,12,4,10,3,21,0,0.298,0.4,0,177cm/80kg,1991년 12월 12일,외야수(좌투좌타),둔촌초-잠신중-덕수고,,0.698,80.0,177.0,0.4519774011299435,좌타,외야수,korea,
589,79,나성범,2013,NC,0.243,104,404,55,98,18,5,14,168,64,12,2,33,15,95,7,0.416,0.319,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.735,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
590,79,나성범,2014,NC,0.329,123,477,88,157,28,5,30,285,101,14,5,42,15,128,4,0.597,0.4,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.997,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
591,79,나성범,2015,NC,0.326,144,564,112,184,34,5,28,312,135,23,4,32,15,127,9,0.5529999999999999,0.373,6,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.926,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
592,79,나성범,2016,NC,0.309,144,572,116,177,37,2,22,284,113,7,4,67,9,136,4,0.4970000000000001,0.388,8,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.885,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
593,79,나성범,2017,NC,0.347,125,498,103,173,42,2,24,291,99,17,7,48,12,116,8,0.584,0.415,8,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.999,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
594,79,나성범,2018,NC,0.318,144,556,110,177,36,3,23,288,91,15,2,44,15,131,11,0.518,0.381,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.899,100.0,183.0,0.546448087431694,좌타,외야수,korea,30000
595,80,나성용,2011,한화,0.237,27,38,4,9,3,0,2,18,7,0,0,4,0,15,1,0.4736842105263158,0.3095238095238095,1,,1988년 01월 05일,,광주대성초-진흥중-진흥고-연세대-한화-LG-경찰-LG-삼성,,0.7832080200501252,,,,,,korea,
596,80,나성용,2015,LG,0.274,40,73,7,20,2,0,3,31,9,0,0,4,2,29,2,0.4246575342465753,0.3291139240506329,0,,1988년 01월 05일,,광주대성초-진흥중-진흥고-연세대-한화-LG-경찰-LG-삼성,,0.7537714582972082,,,,,,korea,
597,80,나성용,2016,삼성,0.1669999999999999,6,12,1,2,0,0,0,2,0,0,0,1,0,5,0,0.1666666666666666,0.2307692307692308,0,,1988년 01월 05일,,광주대성초-진흥중-진흥고-연세대-한화-LG-경찰-LG-삼성,,0.3974358974358975,,,,,,korea,
598,80,나성용,2017,삼성,0.182,6,11,0,2,0,0,0,2,1,0,1,0,0,7,1,0.1818181818181818,0.1818181818181818,0,,1988년 01월 05일,,광주대성초-진흥중-진흥고-연세대-한화-LG-경찰-LG-삼성,,0.3636363636363637,,,,,,korea,
599,81,나원탁,2017,삼성,0.217,12,23,2,5,1,0,0,6,0,0,0,0,0,12,0,0.261,0.217,0,183cm/93kg,1994년 08월 20일,포수(우투우타),석교초-세광중-세광고-홍익대-삼성,10000만원,0.478,93.0,183.0,0.5081967213114754,우타,포수,korea,10000
600,81,나원탁,2018,롯데,0.125,20,24,0,3,0,0,0,3,1,0,0,0,0,10,0,0.125,0.125,2,183cm/93kg,1994년 08월 20일,포수(우투우타),석교초-세광중-세광고-홍익대-삼성,10000만원,0.25,93.0,183.0,0.5081967213114754,우타,포수,korea,10000
601,82,나종덕,2017,롯데,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,185cm/99kg,1998년 03월 16일,포수(우투우타),무학초-창원신월중-용마고,15000만원,0.0,99.0,185.0,0.5351351351351351,우타,포수,korea,15000
602,82,나종덕,2018,롯데,0.124,106,177,15,22,3,0,2,31,11,0,0,12,5,85,2,0.175,0.201,4,185cm/99kg,1998년 03월 16일,포수(우투우타),무학초-창원신월중-용마고,15000만원,0.376,99.0,185.0,0.5351351351351351,우타,포수,korea,15000
603,83,나주환,2003,두산,0.152,96,99,21,15,1,2,0,20,3,1,0,12,3,29,5,0.202,0.263,10,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.465,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
604,83,나주환,2004,두산,0.305,64,59,14,18,6,0,1,27,9,1,1,3,0,13,0,0.458,0.333,1,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.7909999999999999,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
605,83,나주환,2005,두산,0.27,99,174,21,47,9,0,1,59,19,8,3,10,4,36,5,0.339,0.321,4,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.66,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
606,83,나주환,2006,두산,0.232,114,233,20,54,8,2,3,75,30,2,7,18,6,37,4,0.322,0.299,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.621,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
607,83,나주환,2007,SK,0.243,117,284,30,69,13,2,2,92,27,3,4,22,4,42,6,0.324,0.301,15,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.625,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
608,83,나주환,2008,SK,0.247,118,361,43,89,16,3,3,120,46,14,5,26,6,64,12,0.332,0.303,17,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.635,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
609,83,나주환,2009,SK,0.288,118,382,60,110,13,0,15,168,65,21,9,41,7,74,8,0.44,0.364,15,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.804,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
610,83,나주환,2010,SK,0.269,100,305,49,82,13,2,7,120,42,14,6,25,5,74,3,0.393,0.332,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.7250000000000001,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
611,83,나주환,2013,SK,0.087,15,23,0,2,0,0,0,2,0,0,0,0,0,8,0,0.087,0.087,3,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.174,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
612,83,나주환,2014,SK,0.273,127,422,64,115,25,0,7,161,51,10,3,36,3,101,8,0.382,0.332,10,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.7140000000000001,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
613,83,나주환,2015,SK,0.268,96,246,31,66,15,0,5,96,22,3,5,12,2,47,9,0.39,0.307,7,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.6970000000000001,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
614,83,나주환,2016,SK,0.386,24,57,13,22,2,0,5,39,12,0,4,2,3,6,4,0.684,0.435,2,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,1.119,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
615,83,나주환,2017,SK,0.291,122,419,69,122,24,1,19,205,65,0,3,19,5,85,15,0.489,0.329,7,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.8180000000000001,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
616,83,나주환,2018,SK,0.262,119,362,54,95,24,0,12,155,56,5,6,38,5,66,2,0.428,0.339,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.767,84.0,180.0,0.4666666666666667,우타,내야수,korea,10000
617,84,나지완,2008,KIA,0.295,73,200,25,59,12,1,6,91,30,1,2,28,6,44,2,0.455,0.391,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.8460000000000001,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
618,84,나지완,2009,KIA,0.263,128,384,58,101,12,0,23,182,73,4,1,58,8,90,9,0.474,0.368,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.8420000000000001,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
619,84,나지완,2010,KIA,0.215,109,316,42,68,11,0,15,124,53,3,2,45,18,82,9,0.392,0.343,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.7350000000000001,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
620,84,나지완,2011,KIA,0.302,85,291,41,88,9,0,18,151,66,0,1,35,4,63,4,0.519,0.384,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.903,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
621,84,나지완,2012,KIA,0.274,124,398,40,109,17,1,11,161,56,7,3,56,13,93,9,0.405,0.377,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.782,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
622,84,나지완,2013,KIA,0.287,125,435,57,125,18,0,21,206,96,7,3,62,18,111,12,0.474,0.394,4,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.868,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
623,84,나지완,2014,KIA,0.312,118,398,64,124,22,0,19,203,79,3,3,54,12,97,9,0.51,0.404,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.914,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
624,84,나지완,2015,KIA,0.253,116,304,34,77,16,0,7,114,31,3,1,46,16,79,10,0.375,0.378,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.753,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
625,84,나지완,2016,KIA,0.308,118,380,84,117,21,2,25,217,90,6,3,85,17,90,8,0.5710000000000001,0.451,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,1.022,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
626,84,나지완,2017,KIA,0.301,137,459,85,138,20,3,27,245,94,1,1,62,23,105,10,0.534,0.405,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.939,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
627,84,나지완,2018,KIA,0.271,114,317,50,86,18,0,26,182,78,0,0,38,19,81,14,0.574,0.377,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.951,105.0,182.0,0.5769230769230769,우타,외야수,korea,10000
628,85,남태혁,2016,KT,0.205,16,44,2,9,3,0,0,12,2,1,0,3,0,18,3,0.273,0.25,4,187cm/107kg,1991년 03월 13일,내야수(우투우타),서화초-대헌중-제물포고,,0.523,107.0,187.0,0.5721925133689839,우타,내야수,korea,
